"Speed Up Tight 28""",https://shop.lululemon.com/p/women-pants/Speed-Up-Tight-Luxtreme-28/_/prod8780566?color=36839,3.2 out of 5,2,Waistband way too tight,"I am very disappointed with this purchase. I have always purchased size 4 (5'6"" and 118lbs) for all of my lululemon gear, and it always fits me perfectly. I bought these as a 4, and the legs fit me alright, but the waistband is so tight it hurts to wear these. I wish I had tried these on before taking the tags off because now I have these pants that I can't wear as they are so tight around the waist they hurt and I cannot return/exchange them. Overall the fabric is amazing and I love how they fit my legs, but please learn from me and try these on in a size or two higher than you would typically buy.",2 out of 5,MISSMEGAN,"WILMINGTON, DE",RUNNER,18-24,LEAN,tight,fabric,waistband,2018-12-27,3,0,"{'LL_response_content': 'Dear MissMegan,\n\nThank you for taking the time to review the Speed Up Tight *28"". We want you to know, feedback is at the heart of everything we do and we\'d love to make this experience right for you. We\'ll be following up via email to discuss this further. Chat soon!', 'LL_response_date': 'December 31, 2018'}"
"Speed Up Tight 28""",https://shop.lululemon.com/p/women-pants/Speed-Up-Tight-Luxtreme-28/_/prod8780566?color=36839,3.2 out of 5,2,Must buy for runners,"These pants are fantastic. They fit so amazingly and there are so many little pockets that allow for you to keep your cell phone, keys, or cards if needed. I also would recommend for anyone traveling. So many discreet pockets and very comfortable.",5 out of 5,KMGROG,,,,,second skin,,,2018-12-18,0,0,{}
"Speed Up Tight 28""",https://shop.lululemon.com/p/women-pants/Speed-Up-Tight-Luxtreme-28/_/prod8780566?color=36839,3.2 out of 5,2,Waist Band Too Tight,"I wear size 4 for other Lulu's products, but this pair really runs tight, especially the waist area. I found the waist band digging into my stomach, even when I'm on a flat stomach, it's still pretty comfortable. I am pretty slim, weighing 110lb at 5'7.5'', and usually wear 25'' or 26'' pants comfortably, but I feel like having trouble breathing somehow in this pair... Again, it's the waist band running too tight and the rest hugs my legs ok. Definitely recommend sizing up as many others have already stated.",3 out of 5,TACHION,"SAN FRANCISCO, CA",RUNNER,18-24,LEAN,tight,,,2018-12-17,3,0,"{'LL_response_content': 'Dear TACHION,\n\nThank you for taking the time to review the Speed Up Tight *28"". We want you to know, feedback is at the heart of everything we do and we\'d love to make this experience right for you. Keep your eyes peeled for an email headed your way so we can follow up and chat further.\nTalk soon!', 'LL_response_date': 'December 18, 2018'}"
"Speed Up Tight 28""",https://shop.lululemon.com/p/women-pants/Speed-Up-Tight-Luxtreme-28/_/prod8780566?color=36839,3.2 out of 5,2,great pants,"I really really enjoy these pants. They are very snug so you don't have to worry about them falling down. The only SLIGHT issue I have is they let quite a bit of cold air through so they are a little chilly in the winter. But, I'm sure they will be great for the summer!!",4 out of 5,KEVES,,RUNNER,18-24,ATHLETIC,tight,,,2018-12-12,0,0,{}
"Speed Up Tight 28""",https://shop.lululemon.com/p/women-pants/Speed-Up-Tight-Luxtreme-28/_/prod8780566?color=36839,3.2 out of 5,2,Poor Quality,"At first, these leggings were awesome! After a few uses they started to become much looser halfway through my runs to the extent that I would have to pull them up every few minutes. I have had the leggings for about 6 months and just found a hole in the back.",2 out of 5,MNRUNNER3,,RUNNER,25-34,ATHLETIC,roomy,,,2018-12-11,2,0,"{'LL_response_content': 'Dear MNrunner3,\n\nThank you for taking the time to review the Speed Up Tight *28"". We want you to know, feedback is at the heart of everything we do and we\'d love to make this experience right for you. We\'ll be following up via email to discuss this further. Chat soon!', 'LL_response_date': 'December 11, 2018'}"
"Speed Up Tight 28""",https://shop.lululemon.com/p/women-pants/Speed-Up-Tight-Luxtreme-28/_/prod8780566?color=36839,3.2 out of 5,2,"Great at first, terrible later on","I loved these tights when I first bought them! They were my go-to, especially since the weather started to change & I needed something comfy, yet durable. However, after a few weeks the material quickly deteriorated, and now I hardly use them. I would love to be able to still use them, however, they are so baggy and keep falling down. A sad disappointment. A huge waste of money.",2 out of 5,RUNNERGIRL44,"HOUSTON, TX",RUNNER,18-24,CURVY,,,baggy,2018-12-09,5,0,"{'LL_response_content': ""Dear RunnerGirl44,\nThank you for taking the time to share your feedback with us. We want your gear to support your sweatiest pursuits, but it sounds this isn’t the case for you. We'll be following up via email to discuss this further. Speak soon!"", 'LL_response_date': 'December 10, 2018'}"
"Speed Up Tight 28""",https://shop.lululemon.com/p/women-pants/Speed-Up-Tight-Luxtreme-28/_/prod8780566?color=36839,3.2 out of 5,2,Best leggings,I love how these leggings feel and wear on me. I find myself putting my hands in my pockets all the time.,5 out of 5,BUZZYB,"NEW YORK, NY, USA",CYCLIST,45-54,LEAN,just right,pockets,na,2018-12-07,0,0,{}
"Speed Up Tight 28""",https://shop.lululemon.com/p/women-pants/Speed-Up-Tight-Luxtreme-28/_/prod8780566?color=36839,3.2 out of 5,2,See through and show every bit of sweat!,Do not buy these!! I bought the heathered black.. thought I could get away with them being a little on the see through side. They show every bit of sweat! I can't even wear them! Total waste of money.,1 out of 5,ALYSONRN,PHILADELPHIA,SWEATY GENERALIST,35-44,LEAN,,nothing,show sweat marks.,2018-12-07,4,0,"{'LL_response_content': 'Dear AlysonRN,\n\nThank you for taking the time to review the Speed Up Tight *28"". I\'m sorry to hear your gear isn\'t performing as expected—I can understand the disappointment. We\'ll be following up via email to discuss this further. Chat soon!', 'LL_response_date': 'December 11, 2018'}"
"Speed Up Tight 28""",https://shop.lululemon.com/p/women-pants/Speed-Up-Tight-Luxtreme-28/_/prod8780566?color=36839,3.2 out of 5,3,White is constructed differently,"I have this in black and they are my favorite pair if pants from Lulu....I got the white and was so excited when they arrived. However they seem to be made differently than the black ones. The panel on the side that makes the pocket on the back us onlynon the pocket. For the white, thecoanel starts at the pocket on thigh and runs down the whole leg. This makes it wrinkle the entire way down. Really annoying and poorly made. Why are they different??",2 out of 5,MGLG,CALIFORNIA,RUNNER,25-34,PETITE,snug,color,construction,2018-12-02,1,0,"{'LL_response_content': ""Hey Mglg,\n\nWe appreciate you taking the time to share your feedback with us. We're sorry to read of your recent experience and would love to discuss this further. We'd love to chat with you further to gather more information from you and work towards a resolution. We'll be reaching out via email, so keep your eyes peeled on your inbox."", 'LL_response_date': 'December 2, 2018'}"
"Speed Up Tight 28""",https://shop.lululemon.com/p/women-pants/Speed-Up-Tight-Luxtreme-28/_/prod8780566?color=36839,3.2 out of 5,3,Questionable Leggings,"I finally allowed myself to purchase another pair of lulu leggings, but it was a disappointment. After wearing this to my dance practice for about 2 months once weekly, the legging seam started to fall apart. Also, I see pilling happening inside and outside my leggings even when I followed the care instructions. Overall, I am disappointed in the quality of this pair of leggings.",2 out of 5,JEII,"COEUR D'ALENE, ID, USA",DANCER,18-24,PETITE,tight,,material,2018-12-01,1,0,"{'LL_response_content': ""Hey Jeii,\n\nWe appreciate you taking the time to share your feedback with us. We're sorry to read of your recent experience and would love to discuss this further. We'd love to chat with you further to gather more information from you and work towards a resolution. We'll be reaching out via email, so keep your eyes peeled on your inbox."", 'LL_response_date': 'December 2, 2018'}"
"Speed Up Tight 28""",https://shop.lululemon.com/p/women-pants/Speed-Up-Tight-Luxtreme-28/_/prod8780566?color=36839,3.2 out of 5,3,Size Up and you will LOVE-Squat test APPROVED,"I have purchased these before, I believe they updated the cut and/or material because of the strong compression feel-because of this I suggest sizing up. I have run into issues with the compression-fit before (think smacking a biscuit container against the counter) THANK GOODNESS these are NOT like that haha Its a good compression, I am not sure how to explain it. I do think that a lot of the low-star review issues that I have read so far would be fixed by sizing up. I do spin and personal training back to back in these 3 times a week and they are the perfect amount of compression, pass the squat test and keep everything looking the way it should. I would consider myself muscular-curvy. My only complaint is that they have more colors.",5 out of 5,DVICKYLO,"UTAH, USA",SWEATY GENERALIST,25-34,ATHLETIC,tight,realistic compression,want more colors,2018-11-30,1,4,{}
"Speed Up Tight 28""",https://shop.lululemon.com/p/women-pants/Speed-Up-Tight-Luxtreme-28/_/prod8780566?color=36839,3.2 out of 5,3,Very tight - material uncomfortable,"I don't know what it is about the material of these, but it is not anything like the Speed Up tights I bought last year. This material does not feel smooth and comfortable against my skin in the way that my older ones do. They feel tight and almost stiff when I know I wear the same size consistently. Also there are already threads coming loose on the inside of the pant legs. It seems like the quality is just not the same as it used to be and I wish I could exchange these honestly. Would not recommend.",1 out of 5,JAMIEANNH,"TULSA, OK, USA",SWEATY GENERALIST,18-24,PETITE,roomy,,fabric,2018-11-30,1,1,"{'LL_response_content': 'Dear JamieAnnH,\n\nThank you for taking the time to review the Speed Up Tight *28"". We want you to know, feedback is at the heart of everything we do and we\'d love to make this experience right for you. Keep your eyes peeled for an email headed your way so we can follow up and chat further.\nTalk soon!', 'LL_response_date': 'November 30, 2018'}"
"Speed Up Tight 28""",https://shop.lululemon.com/p/women-pants/Speed-Up-Tight-Luxtreme-28/_/prod8780566?color=36839,3.2 out of 5,3,See Through,"At first I was in love with these leggings, they were super comfortable and soft and I loved the fact that they had pockets. I've had them for awhile but quit wearing them because they are shear in the butt area and crotch area. It seems as if the fabric in this area has thinned out a lot. The material doesn't pill which is nice but I don't recommend this legging for squat day!",3 out of 5,TEZZAROOKAHOURY,"TOLEDO, OH, USA",SWEATY GENERALIST,18-24,ATHLETIC,roomy,pockets,sheer,2018-11-28,0,0,"{'LL_response_content': ""Dear tezzarookahoury,\n\nThanks for reaching out and providing this feedback for us! We stand behind the quality of our product, and we want to ensure that you're in gear that is performing well for you. I hear that this is not the case and would like to work with you to create a resolution. Please keep an eye on your inbox as I'll be reaching out shortly to connect."", 'LL_response_date': 'November 28, 2018'}"
"Speed Up Tight 28""",https://shop.lululemon.com/p/women-pants/Speed-Up-Tight-Luxtreme-28/_/prod8780566?color=36839,3.2 out of 5,3,Great but stretch out quickly,"Pro's: great snug fit, gray is cute color
Con's: Butt area stretches out after 2hrs of use.
Observation: Drawstring Waist is dis-proportionately tighter than rest of pant. For those who do not have a much smaller waist in proportion to hips, these will be too tight in the waist or too loose in butt and thighs.",4 out of 5,YOGADANCERUN,"PORTLAND, OR, USA",SWEATY GENERALIST,35-44,LEAN,snug,color,stretched out quickly,2018-11-28,0,0,{}
